TXA_ITIS,TXA_Level,TXA_Name,TXA_Binomial,TXA_Parent,TXA_Author,TXA_Year,TXA_CAAB,USER,TXA_Time,TXA_Group,TXA_ReleaseDate,TXA_ExpReleaseDate,TXA_Created_At,TXA_Updated_At,TXA_WoRMsID,TXA_ProfileStatus,created,created_by,updated,updated_by
93385,142,Amphilochus/Apolochus,NA,93382,"Bate, 1862 2002-02-12",NA,NA,ITIS,2003-10-09 15:50:16,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
93397,142,Hourstonius<em>,NA,93382,"Sars, 1892                                   1996",NA,NA,ITIS,2003-10-09 15:48:42,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
93408,140,Ampithoidae,NA,93295,,NA,NA,ITIS,2001-09-11 16:04:23,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
93409,142,Ampithoe,NA,93408,"Leach, 1814",NA,NA,ITIS,2001-09-11 16:04:23,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
93423,143,longimana,Ampithoe longimana,93409,"Smith, 1873",NA,NA,ITIS,2001-09-11 16:04:23,Crustaceans-Amphipods,2016-03-17,2015-09-28,NA,NA,NA,Approved,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
93424,143,valida,Ampithoe valida,93409,Smith 1873,NA,NA,ITIS,2001-09-11 16:17:55,Crustaceans-Amphipods,2016-03-17,2015-09-28,NA,NA,NA,Approved,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
93440,140,Aoridae,NA,93295,"Walker, 1908",NA,NA,ITIS,NA,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
93446,143,secunda,Aoroides secunda,206418,"Gurjanova, 1938&nbsp;",NA,NA,ITIS,NA,Crustaceans-Amphipods,2016-03-17,2015-09-28,NA,NA,NA,Approved,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
93476,142,Microdeutopus,NA,93440,"Costa, 1853",NA,NA,ITIS,NA,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
93477,143,gryllotalpa,Microdeutopus gryllotalpa,93476,"(Costa, 1853)",NA,NA,ITIS,NA,Crustaceans-Amphipods,2016-03-17,2015-09-28,NA,NA,NA,Approved,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
93569,140,Cheluridae,NA,93295,,NA,NA,ITIS,2001-09-11 16:16:25,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
93570,142,Chelura,NA,93569,"Philippi, 1839",NA,NA,ITIS,2001-09-11 16:16:25,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
93571,143,terebrans,Chelura terebrans,93570,"Philippi, 1839",NA,NA,ITIS,2001-09-11 16:16:25,Crustaceans-Amphipods,2016-03-17,2015-09-28,NA,NA,NA,Approved,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
93584,140,Corophiidae,NA,93295,,NA,NA,ITIS,2001-09-11 14:01:37,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
93589,142,Corophium,NA,93584,"Latreille, 1806",NA,NA,ITIS,2001-09-11 14:01:37,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
93590,143,acherusicum,Monocorophium acherusicum,656488,"(Costa, 1853)",NA,NA,ITIS,2001-09-11 15:47:30,Crustaceans-Amphipods,2016-03-17,2015-09-28,NA,NA,NA,Approved,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
93600,143,insidiosum,Monocorophium insidiosum,656488,"(Crawford, 1937)",NA,NA,ITIS,2001-09-11 16:02:01,Crustaceans-Amphipods,2016-03-17,2015-09-28,NA,NA,NA,Approved,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
93601,143,volutator,Corophium volutator,93589,"(Pallas, 1766)",NA,NA,ITIS,2003-10-06 14:34:53,Crustaceans-Amphipods,2017-06-21,2099-01-01,NA,NA,NA,Approved,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
93610,143,alienense,Corophium alienense,93589,"Chapman, 1988",NA,NA,ITIS,2001-09-11 15:47:56,Crustaceans-Amphipods,2016-03-17,2015-09-28,NA,NA,NA,Approved,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
93656,140,Dexaminidae,NA,93295,"Leach, 1814 2002-02-12",NA,NA,ITIS,2003-09-12 14:06:52,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
93745,140,Gammaridae,NA,93295,,NA,NA,ITIS,2001-09-11 15:28:44,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
93746,140,Melitidae,NA,93295,"Bousfield, 1973",NA,NA,ITIS,2007-03-20 16:29:08,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
93773,142,Gammarus,NA,93745,"J. C. Fabricius, 1775",NA,NA,ITIS,2001-09-11 15:28:44,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
93779,143,daiberi,Gammarus daiberi,93773,"Bousfield, 1969",NA,NA,ITIS,2001-09-11 15:55:15,Crustaceans-Amphipods,2016-03-17,2015-09-28,NA,NA,NA,Approved,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
93781,143,tigrinus,Gammarus tigrinus,93773,"Sexton, 1939&nbsp;",NA,NA,ITIS,2006-11-01 11:22:27,Crustaceans-Amphipods,2017-06-21,2099-01-01,NA,NA,NA,Approved,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
93806,142,Melita,NA,93746,"Leach, 1814",NA,NA,ITIS,2001-09-11 16:08:59,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
93812,143,nitida,Melita nitida,93806,"Smith, 1873",NA,NA,ITIS,2001-09-11 16:08:59,Crustaceans-Amphipods,2016-03-17,2015-09-28,NA,NA,NA,Approved,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
94143,140,Ischyroceridae,NA,93295,,NA,NA,ITIS,2001-09-11 16:06:06,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
94169,142,Jassa,NA,94143,"Leach, 1814",NA,NA,ITIS,2001-09-11 16:06:06,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
94172,143,marmorata,Jassa marmorata,94169,Holmes 1903,NA,NA,ITIS,2001-09-11 16:06:06,Crustaceans-Amphipods,2016-03-17,2015-09-28,NA,NA,NA,Approved,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
94196,140,Leucothoidae,NA,93295,"Dana, 1852",NA,NA,ITIS,2003-10-09 16:38:12,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
94197,142,Leucothoe,NA,94196,"Leach, 1814 2002-02-12",NA,NA,ITIS,2003-10-09 16:38:12,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
94205,140,Liljeborgiidae,NA,93295,,NA,NA,ITIS,2001-09-11 15:59:46,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
94212,142,Listriella,NA,94205,,NA,NA,ITIS,2001-09-11 15:59:46,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
94220,143,goleta,Listriella goleta,94212,,NA,NA,ITIS,2001-09-11 15:59:46,Crustaceans-Amphipods,2040-01-01,2099-01-01,NA,NA,NA,Started,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
94489,140,Oedicerotidae,NA,93295,"Lilljeborg, 1865 2002-02-12",NA,NA,ITIS,2003-09-10 15:31:26,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
94633,140,Phoxocephalidae,NA,93295,"Schell, 1931",NA,NA,ITIS,2001-09-11 16:15:24,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
94754,142,Eobrolgus,NA,94633,"J. L. Barnard, 1979",NA,NA,ITIS,2001-09-11 16:15:24,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
94755,143,spinosus,Eobrolgus spinosus,94754,"Holmes, 1905",NA,NA,ITIS,2001-09-11 16:15:24,Crustaceans-Amphipods,2016-03-17,2015-09-28,NA,NA,NA,Approved,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
94768,140,Pleustidae,NA,93295,,NA,NA,ITIS,2001-09-11 15:28:57,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
94820,140,Podoceridae,NA,93295,,NA,NA,ITIS,2001-09-11 16:07:30,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
94821,142,Dyopedos,NA,94820,Bate 1857,NA,NA,ITIS,2001-09-11 16:07:30,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
94828,143,monacantha,Dyopedos monacanthus,94821,"Metzger,1875",NA,NA,ITIS,2001-09-11 16:07:30,Crustaceans-Amphipods,2040-01-01,2099-01-01,NA,NA,NA,Started,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
94903,140,Stenothoidae,NA,93295,Chevreux,NA,NA,ITIS,2001-09-11 15:59:08,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
94934,142,Stenothoe,NA,94903,"Dana, 1852",NA,NA,ITIS,2001-09-11 15:59:08,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
94935,143,gallensis complex,Stenothoe gallensis species complex,94934,"Walker, 1904",NA,NA,ITIS,2001-09-11 15:59:08,Crustaceans-Amphipods,2017-06-21,2099-01-01,NA,NA,NA,Approved,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
95032,140,Talitridae,NA,93295,"Rafinesque, 1815 2003-09-26",NA,NA,ITIS,2004-10-05 14:47:29,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
95080,140,Crangonyctidae,NA,93295,"Bousfield, 1973",NA,NA,ITIS,2003-10-09 10:36:46,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
95081,142,Crangonyx,NA,95080,"Bate, 1859",NA,NA,ITIS,2003-10-09 10:36:46,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
95082,143,pseudogracilis,Crangonyx pseudogracilis,95081,"Bousfield, 1958",NA,NA,ITIS,2006-07-06 09:20:17,Crustaceans-Amphipods,2017-06-21,2099-01-01,NA,NA,NA,Approved,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
95374,137,Caprellidea,NA,93294,"Leach, 1814",NA,NA,ITIS,2004-11-12 11:23:19,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
95375,140,Caprellidae,NA,609972,"Leach, 1814",NA,NA,ITIS,2004-11-12 11:23:19,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
95392,142,Caprella,NA,95375,"Lamarck, 1801",NA,NA,ITIS,2004-11-12 11:23:19,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
95398,143,drepanochir,Caprella drepanochir,95392,"Mayer, 1890&nbsp;",NA,NA,ITIS,2006-02-22 09:21:40,Crustaceans-Amphipods,2016-03-17,2015-09-28,NA,NA,NA,Approved,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
95430,143,scaura,Caprella scaura,95392,"Templeton, 1836&nbsp;",NA,NA,ITIS,2004-11-12 11:23:19,Crustaceans-Amphipods,2016-03-17,2015-09-28,NA,NA,NA,Approved,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
95495,135,Eucarida,NA,89801,"Calman, 1904",NA,NA,ITIS,2001-05-25 13:18:41,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
95599,136,Decapoda,NA,95495,"Latreille, 1803",NA,NA,ITIS,2001-05-25 13:18:41,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
95600,137,Dendrobranchiata,NA,95599,"Bate, 1888",NA,NA,ITIS,2003-10-15 13:52:30,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
95601,139,Penaeoidea,NA,95600,"Rafinesque, 1815",NA,NA,ITIS,2003-10-15 13:52:30,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
95602,140,Penaeidae,NA,95601,,NA,NA,ITIS,2003-10-15 13:52:30,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
95603,142,Penaeus,NA,95602,"Fabricius, 1798",NA,NA,ITIS,2003-10-16 09:57:41,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
95638,143,monodon,Penaeus monodon,95603,"Fabricius, 1798&nbsp;",NA,NA,ITIS,2003-10-16 09:57:41,Crustaceans-Shrimp,2013-01-01,2099-01-01,NA,NA,NA,Approved,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
96105,137,Pleocyemata,NA,95599,"Burkenroad, 1963",NA,NA,ITIS,2001-05-25 13:18:41,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
96106,138,Caridea,NA,96105,"Dana, 1852",NA,NA,ITIS,2001-09-11 15:28:08,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
96213,140,Palaemonidae,NA,96106,"Rafinesque, 1815",NA,NA,ITIS,2001-09-11 15:28:08,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
96214,142,Leander,NA,612631,"E. Desmarest, 1849",NA,NA,ITIS,NA,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
96219,143,paulensis,Leander paulensis,96214,"Ortmann, 1897&nbsp;",NA,NA,ITIS,NA,Crustaceans-Shrimp,2013-01-01,2099-01-01,NA,NA,NA,Approved,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
96220,142,Macrobrachium,NA,612631,"Bate, 1868",NA,NA,ITIS,2003-10-15 16:12:43,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
96236,143,olfersii,Macrobrachium olfersii,96220,"Wiegmann, 1836",NA,NA,ITIS,2003-10-15 16:12:43,Crustaceans-Shrimp,2013-01-01,2099-01-01,NA,NA,NA,Approved,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
96343,143,rosenbergii,Macrobrachium rosenbergii,96220,"De Man, 1879",NA,NA,ITIS,2004-03-17 18:19:23,Crustaceans-Shrimp,2013-01-01,2099-01-01,NA,NA,NA,Approved,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
96379,143,nipponense,Macrobrachium nipponense,96220,"De Haan, 1849",NA,NA,NA,NA,Crustaceans-Shrimp,2099-01-01,NA,NA,NA,NA,Started,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
96449,142,Palaemon,NA,96213,"Weber, 1795",NA,NA,ITIS,2001-09-11 16:04:55,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
96450,143,macrodactylus,Palaemon macrodactylus,96449,"Rathbun, 1902",NA,NA,ITIS,2001-09-11 16:04:55,Crustaceans-Shrimp,2013-01-01,2099-01-01,NA,NA,NA,Approved,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
96466,143,elegans,Palaemon elegans,96449,"Rathke, 1837",NA,NA,ITIS,NA,Crustaceans-Shrimp,2013-01-01,2099-01-01,NA,NA,NA,Approved,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
96569,143,carinicauda,Palaemon carinicauda,96449,"(Holthuis, 1950)",NA,NA,ITIS,2001-09-11 15:52:37,Crustaceans-Shrimp,2013-01-01,2099-01-01,NA,NA,NA,Approved,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
96574,143,modestus,Palaemon modestus,96449,"(Heller, 1862)",NA,NA,ITIS,2001-09-11 16:07:18,Crustaceans-Shrimp,2013-01-01,2099-01-01,NA,NA,NA,Approved,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
96600,140,Alpheidae,NA,206942,"Rafinesque, 1815",NA,NA,ITIS,2006-09-06 15:18:18,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
96684,142,Salmoneus,NA,96600,"Holthuis, 1955",NA,NA,ITIS,2006-09-06 15:18:18,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
96892,142,Lysmata,NA,206943,,NA,NA,NA,NA,Crustaceans-Shrimp,2099-01-01,NA,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
96907,143,vittata,Lysmata vittata,96892,Stimpson 1860,NA,NA,NA,NA,Crustaceans-Shrimp,2022-05-31,NA,NA,NA,NA,Approved,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
97243,140,Atyidae,NA,96106,"de Haan, 1849",NA,NA,ITIS,2003-10-16 14:19:07,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
97250,142,Potimirim,NA,97243,"Holthuis, 1954",NA,NA,ITIS,2003-10-16 14:19:07,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
97251,143,potimirim,Potimirim potimirim,97250,"(Mueller, 1881)",NA,NA,ITIS,2003-10-16 14:19:07,Crustaceans-Shrimp,2013-01-01,2099-01-01,NA,NA,NA,Approved,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
97294,138,Stenopodidea,NA,96105,"Claus, 1872",NA,NA,ITIS,2001-09-11 15:26:51,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
97306,139,Astacoidea,NA,97294,"Latreille, 1803",NA,NA,ITIS,2001-09-11 15:26:51,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
97307,140,Nephropidae,NA,97306,"Dana, 1852",NA,NA,ITIS,2001-09-11 15:26:51,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
97313,142,Homarus,NA,552909,"Weber, 1795",NA,NA,ITIS,2001-09-11 15:26:51,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
97314,143,americanus,Homarus americanus,97313,"H. Milne-Edwards, 1837",NA,NA,ITIS,2001-09-11 15:48:12,Crustaceans-Lobsters,2013-01-01,2099-01-01,NA,NA,NA,Approved,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
97324,140,Astacidae,NA,97306,"Latreille, 1803",NA,NA,ITIS,2001-09-11 16:03:24,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
97325,142,Pacifastacus,NA,97324,"Bott, 1950",NA,NA,ITIS,2001-09-11 16:03:24,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
97326,143,leniusculus,Pacifastacus leniusculus,97325,"(Dana, 1852)",NA,NA,ITIS,2001-09-11 16:03:24,Crustaceans-Crayfish,2013-01-01,2099-01-01,NA,NA,NA,Approved,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
97336,140,Cambaridae,NA,97306,"Hobbs, 1942",NA,NA,ITIS,2001-09-11 15:28:21,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
97421,142,Orconectes,NA,97336,"Cope, 1872",NA,NA,ITIS,2001-09-11 16:18:27,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
97424,143,rusticus,Faxonius rusticus,-916,"Girard, 1852",NA,NA,ITIS,NA,Crustaceans-Crayfish,2013-01-01,2099-01-01,NA,NA,NA,Approved,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
97425,143,virilis,Faxonius virilis,-916,"Hagen, 1870",NA,NA,ITIS,2001-09-11 16:18:27,Crustaceans-Crayfish,2013-01-01,2099-01-01,NA,NA,NA,Approved,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
97490,142,Procambarus,NA,97336,"Ortmann, 1905",NA,NA,ITIS,2001-09-11 15:28:21,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
97491,143,clarkii,Procambarus clarkii,97490,"Girard, 1852",NA,NA,ITIS,2001-09-11 15:53:42,Crustaceans-Crayfish,2013-01-01,2099-01-01,NA,NA,NA,Approved,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
97698,138,Anomura,NA,96105,"H. Milne-Edwards, 1832",NA,NA,ITIS,2001-09-11 15:27:10,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
98058,140,Porcellanidae,NA,97698,"Haworth, 1825",NA,NA,ITIS,2001-09-11 15:27:10,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
98059,142,Petrolisthes,NA,98058,"Stimpson, 1858",NA,NA,ITIS,2001-09-11 15:27:10,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
98062,143,armatus,Petrolisthes armatus,98059,"(Gibbes, 1850)",NA,NA,ITIS,2001-09-11 15:49:32,Crustaceans-Crabs,2013-01-01,2099-01-01,NA,NA,NA,Approved,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
98102,140,Albuneidae,NA,206949,"Stimpson, 1858",NA,NA,ITIS,NA,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
98121,142,Albunea,NA,98102,"Weber, 1795",NA,NA,ITIS,NA,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
98207,142,Upogebia,NA,206934,"Leach, 1814",NA,NA,ITIS,2003-10-16 16:30:02,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
98209,143,affinis,Upogebia affinis,98207,"(Say, 1818)",NA,NA,ITIS,2003-10-16 16:30:02,Crustaceans-Shrimp,2013-01-01,2099-01-01,NA,NA,NA,Approved,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
98276,138,Brachyura,NA,96105,"Latreille, 1803",NA,NA,ITIS,2001-05-25 13:18:41,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
98670,140,Cancridae,NA,206958,"Latreille, 1802",NA,NA,ITIS,2006-08-04 09:06:05,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
98671,142,Metacarcinus,NA,98670,"Milne Edwards, 1862",NA,NA,ITIS,2006-08-04 09:06:05,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
98675,143,magister,Metacarcinus magister,98671,"(Dana, 1852)",NA,NA,ITIS,2006-08-04 09:06:05,Crustaceans-Crabs,2013-01-01,2099-01-01,NA,NA,NA,Approved,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
98689,140,Portunidae,NA,206959,"Rafinesque, 1815",NA,NA,ITIS,2001-05-25 13:18:41,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
98695,142,Callinectes,NA,98689,"Stimpson, 1960",NA,NA,ITIS,2001-09-11 16:13:48,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
98696,143,sapidus,Callinectes sapidus,98695,"Rathbun, 1896",NA,NA,ITIS,2001-09-11 16:13:48,Crustaceans-Crabs,2013-01-01,2099-01-01,NA,NA,NA,Approved,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
98703,143,bocourti,Callinectes bocourti,98695,"A. Milne-Edwards, 1879&nbsp;",NA,NA,ITIS,NA,Crustaceans-Crabs,2013-01-01,2099-01-01,NA,NA,NA,Approved,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
98704,143,exasperatus,Callinectes exasperatus,98695,"(Gerstaecker, 1856)",NA,NA,ITIS,NA,Crustaceans-Crabs,2013-01-01,2099-01-01,NA,NA,NA,Approved,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
98733,142,Carcinus,NA,98689,"Latreille, 1796",NA,NA,ITIS,2001-05-25 13:18:41,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
98734,143,maenas,Carcinus maenas,98733,"(Linnaeus, 1758)",NA,NA,ITIS,2001-05-25 13:34:54,Crustaceans-Crabs,2013-01-01,2099-01-01,NA,NA,NA,Approved,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
98758,142,Eurypanopeus,NA,621504,"A. Milne-Edwards, 1880",NA,NA,ITIS,2001-09-11 15:28:56,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
